Species	Sociality	Subs	Value
TBRU1-3_Coptotermes_travians_Brunei_1	2	G_A_norm	0.264453477868112
TBRU2.3A_Schedorhinotermes_sarawakensis_Brunei_1	2	G_A_norm	1.10161532682194
TBRU3.12b_Nasutitermes_neoparvus_1	2	G_A_norm	0.223633797136519
TBRU3.17a_Nasutitermes_longirostris_1	2	G_A_norm	0
TBRU3.18a_Microcerotermes_nr.havilandi_1	2	G_A_norm	0.56508875739645
TBRU3.23a_Orientotermes_emersoni_1	2	G_A_norm	0.264735772357724
TBRU5.4a_Glyptotermes_1	1	G_A_norm	0.221597355828524
TBRU7.17B_Heterotermes_tenuior_Brunei_1	2	G_A_norm	0.335195530726257
TBRU8.14E_Labritermes_buttelreepeni_1	2	G_A_norm	0.137226970560304
TBRU8.15B_Procapritermes_martyni_1	2	G_A_norm	0.250704887218045
TBRU9.12E_Microcerotermes_serrula_1	2	G_A_norm	0.458470394736842
TBRU9.19A_Macrotermes_sp.B_1	2	G_A_norm	0
TBRU9.19E_Odontotermes_mathuri_1	2	G_A_norm	1.58237288135593
THAI008_Hypotermes_makhamensis_1	2	G_A_norm	1.15188626126126
THAI021_Nasutitermes_sp.2_1	2	G_A_norm	0.329620710415412
THAI023_Parrhinotermes_spA_Thailand_1	2	G_A_norm	0.79462707670555
THAI026_Dicuspiditermes_sp.2_1	2	G_A_norm	0
THAI028_Pericapritermes_sp.2_1	2	G_A_norm	1.87468671679198
THAI031_Glyptotermes_sp3_Thailand_1	1	G_A_norm	0.0576020408163265
THAI036_Termes_rostratus_1	2	G_A_norm	2.03942652329749
THAI037_Procapritermes_sp.1_1	2	G_A_norm	0.395604395604396
THAI043_Nasutitermes_sp.3_1	2	G_A_norm	0
THAI046_Nasutitermes_matangensis_1	2	G_A_norm	1.12931034482759
THAI052_Hospitalitermes_sp.D_1	2	G_A_norm	0.467848923785028
THAI055_Microcerotermes_sp.A_1	2	G_A_norm	0.776200135226504
THAI056_Nasutitermes_sp.1_1	2	G_A_norm	0
THAI061_Pericapritermes_sp.3_1	2	G_A_norm	1.18435415403275
THAI063_Schedorhinotermes_sp3_Thailand_1	2	G_A_norm	0.202272727272727
THAI064_Odontotermes_javanicus_1	2	G_A_norm	0.554171562867215
THAI067_Hospitalitermes_sp.C_1	2	G_A_norm	0.287816210635003
THAI071_Macrotermes_annandalei_1	2	G_A_norm	0.870194137799772
THAI076_Globitermes_sulphureus_1	2	G_A_norm	0.104793147439402
THAI078_Mirocapritermes_sp.2_1	2	G_A_norm	0.651764705882353
THAI084_Schedorhinosp_Thailand_1	2	G_A_norm	0.37978021978022
THAI088_Microtermes_obesi_Thailand_1	2	G_A_norm	1.42701754385965
THAI091_Aciculitermes_maymyoensis_1	2	G_A_norm	0
THAI093_Bulbitermes_makhamensis_1	2	G_A_norm	0.962772785622593
THAI098_Reticulitermes_sp.A_1	2	G_A_norm	0.655019305019305
THAI100_Bulbitermes_nr.laticephalus_1	2	G_A_norm	0.472427268779852
THAI102_Odontotermes_longignathus_1	2	G_A_norm	1.32314657611771
THAI105_Sinocapritermes_sp.1_1	2	G_A_norm	0
THAI108_NODE_1_length_15711_cov_281392_ID_711_1	1	G_A_norm	0.366566965769359
THAI115_Odontotermes_sp.10_1	2	G_A_norm	0.641509433962264
TP1.15A_Cryptotermes_sp3_Malaysia_1	1	G_A_norm	0.168367346938776
TP1.19B_Pericapritermes_sp.G_1	2	G_A_norm	0.82914201183432
Tryonicus_parvus_1	0	G_A_norm	0.125066242713302
WA2_Microcerotermes_newmani_1	2	G_A_norm	0.313951890034364
Z140_Ectobiidae_sp._1	0	G_A_norm	0
Z95_Rhyparobia_grandis_1	0	G_A_norm	0
3.10.2AUS_Coptotermes_acinaciformis_raffrayi_Australia_1	2	G_T_norm	0
3.11.1_Nasutitermes_exitiosus_1	2	G_T_norm	0.208050089445438
3.12.2.AUS_Heterotermes_cf_occiduus_1	2	G_T_norm	0.19746835443038
3.14.4_Amitermes_sp.1_1	2	G_T_norm	0
3_15_2_AUS_Heterotermes_occidus_Australia_1	2	G_T_norm	0
3.15.6AUS_Heterotermes_platycephalus_Australia_1	2	G_T_norm	0.241458333333333
Allacta_bimaculata_1	0	G_T_norm	0
Amazonina_sp._1	0	G_T_norm	0
Anaplecta_calosoma_1	0	G_T_norm	0
Anaplecta_omei_1	0	G_T_norm	0.0590788657759738
Ancistrotermes_pakistanicus_Thailand_1	2	G_T_norm	0
ARG2014-01_Aparatermes_sp.B_1	2	G_T_norm	0.1604013566987
AUS101_1	1	G_T_norm	0.451240376390077
AUS103_Heterotermes_cf_paradoxus_1	2	G_T_norm	0.607429368678061
AUS104_Schedorhinotermes_sp4_Australia_1	2	G_T_norm	0.177639563106796
AUS109_Kalotermitidae_sp_E_Australia_1	1	G_T_norm	0.429298864081473
AUS110_NODE_1_length_15815_cov_394767_ID_1911_1	1	G_T_norm	0
AUS111_1	1	G_T_norm	0
AUS114_Microcerotermes_sp.H_1	2	G_T_norm	0
AUS11_Schedorhinotermes_spA_Australia_1	2	G_T_norm	0.790949003714961
AUS121_Heterotermes_cf_paradoxus_1	2	G_T_norm	0
AUS18_Ephelotermes_melachoma_1	2	G_T_norm	0.132807058277223
AUS19_Ephelotermes_taylori_1	2	G_T_norm	0.131264367816092
AUS24_Nasutitermes_longipennis_1	2	G_T_norm	0
AUS2_Laxta_sp._1	0	G_T_norm	0
AUS30_Microcerotermes_sp._1	2	G_T_norm	0
AUS46_Lophotermes_septentrionalis_1	2	G_T_norm	0
AUS47_Heterotermes_vagus_Australia_1	2	G_T_norm	0.0855215956378246
AUS49_Tumulitermes_sp._1	2	G_T_norm	0
AUS4_Amitermes_meridionalis_1	2	G_T_norm	0.194608695652174
AUS50_Heterotermes_validus_1	2	G_T_norm	0.26551724137931
AUS54_Nasutitermes_triodiae_1	2	G_T_norm	0.270282908580781
AUS56_Tumulitermes_pastinator_1	2	G_T_norm	0
AUS57_Tumulitermes_recalvus_1	2	G_T_norm	0
AUS5_Tumulitermes_sp._1	2	G_T_norm	0
AUS62_Nasutitermes_graveolus_1	2	G_T_norm	0
AUS66_Microcerotermes_sp.E_1	2	G_T_norm	0.108488339155887
AUS6_Microcerotermes_nervosus_1	2	G_T_norm	0
AUS71_Microcerotermes_sp.G_1	2	G_T_norm	0.485969387755102
AUS77_Amitermes_sp.D_1	2	G_T_norm	0
AUS78_Amitermes_sp.E_1	2	G_T_norm	0
AUS82_Microcerotermes_sp.I_1	2	G_T_norm	0.183396464646465
AUS89_NODE_1_length_15463_cov_359375_ID_1361_1	1	G_T_norm	0.0475078581050741
AUS91_1	1	G_T_norm	0
AUS97_Nasutitermes_sp._1	2	G_T_norm	0.0904920107577915
AUST14-12_Stolotermes_victoriensis_1	1	G_T_norm	0.160025300442758
AUSTRALIANRPERTH_Coptotermes_michaelseni_1	2	G_T_norm	0.250106428267348
B002_Aeluropoda_insignis_1	0	G_T_norm	0.126888972149369
B003_Archimandrita_tesselata_1	0	G_T_norm	0
B004_Blaberus_peruvianus_1	0	G_T_norm	0
B007_Blaberus_cf._1	0	G_T_norm	0
B010_Blaberus_discoidalis_1	0	G_T_norm	0
B015_Byrsotria_cabrerai_1	0	G_T_norm	0
B016_Byrsotria_fumigata_1	0	G_T_norm	0.229353577179664
B017_Byrsotria_rothi_1	0	G_T_norm	0.223946784922395
B020_Diploptera_punctata_1	0	G_T_norm	0.0465400271370421
B021_Elliptorhina_chopardi_1	0	G_T_norm	0
B023_Elliptorhina_javanica_1	0	G_T_norm	0
B029_Gromphadorhina_grandidieri_1	0	G_T_norm	0
B031_Gromphadorhina_oblongonota_1	0	G_T_norm	0
B034_Gyna_caffrorum_1	0	G_T_norm	0.375925925925926
B035_Gyna_capucina_1	0	G_T_norm	0.125395665936206
B041_Nauphoeta_cinerea_1	0	G_T_norm	0
B044_Panchlora_nivea_1	0	G_T_norm	0
B046_Phoetalia_pallida_1	0	G_T_norm	0.149789358714308
B048_Pycnoscelus_femapterus_1	0	G_T_norm	0
B050_Pycnoscelus_nigra_1	0	G_T_norm	0.487887596899225
B052_Pycnoscelus_surinamensis_1	0	G_T_norm	0
B053_Rhyparobia_maderae_1	0	G_T_norm	0.789049919484702
B054_Rhyparobia_sp._1	0	G_T_norm	0
B055_Schultesia_lampyridiformis_1	0	G_T_norm	0
B056_Blaptica_dubia_1	0	G_T_norm	0
B058_Asiablatta_kyotensis_1	0	G_T_norm	0
B061_Paratemnopteryx_couloniana_1	0	G_T_norm	0.144464720194647
B062_Parcoblatta_divisa_1	0	G_T_norm	0
B063_Parcoblatta_lata_1	0	G_T_norm	0.215672676837725
B064_Parcoblatta_pennsylvanica_1	0	G_T_norm	0.344444444444444
B066_Symploce_macroptera_1	0	G_T_norm	0
B067_Symploce_pallens_1	0	G_T_norm	0
B068_Blatta_orientalis_1	0	G_T_norm	0
B069_Deropeltis_paulinoi_1	0	G_T_norm	0
B071_Eurycotis_decipiens_1	0	G_T_norm	0
B072_Eurycotis_floridana_1	0	G_T_norm	0.224001912502988
B073_Eurycotis_opaca_Sunset_1	0	G_T_norm	0
B074_Eurycotis_sp._1	0	G_T_norm	0
B075_Neostylopyga_rhombifolia_1	0	G_T_norm	0
B077_Periplaneta_australasiae_1	0	G_T_norm	0
B078_Periplaneta_brunnea_1	0	G_T_norm	0
B080_Shelfordella_lateralis_1	0	G_T_norm	0
B082_Ischnoptera_bilunata_1	0	G_T_norm	0.177626606198035
B083_Ischnoptera_deropeltiformis_1	0	G_T_norm	0.258503401360544
B084_Ischnoptera_sp._1	0	G_T_norm	0
B086_Ergaula_capucina_1	0	G_T_norm	0.192947305149269
B088_Polyphaga_aegyptiaca_1	0	G_T_norm	0
B089_Therea_olegrandjeani_1	0	G_T_norm	0
B090_Therea_petiveriana_1	0	G_T_norm	0.335597826086956
B091_Therea_regularis_1	0	G_T_norm	0
B094_Heterogamodes_hebraica_1	0	G_T_norm	0
B096_Lobopterella_dimidiatipes_1	0	G_T_norm	0
B097_Arenivaga_cf._1	0	G_T_norm	0
B099_Parcoblatta_fulvescens_1	0	G_T_norm	0.252513966480447
B100_Parcoblatta_uhleriana_1	0	G_T_norm	0
B101_Parcoblatta_bolliana_1	0	G_T_norm	0
B103_Pycnoscelus_sp._1	0	G_T_norm	0
B107_Neolaxta_mackerrasae_1	0	G_T_norm	0
B115_Macropanesthia_rhinoceros_1	0	G_T_norm	0
B122_Platyzosteria_nitida_1	0	G_T_norm	0
B124_Tryonicus_mackerrasae_1	0	G_T_norm	0.14709595959596
BA2929_NODE_6_length_15590_cov_330713_ID_1249685_1	1	G_T_norm	0
BA3121_NODE_84_length_15754_cov_340293_ID_1927933_1	1	G_T_norm	0
Balta_sp._1	0	G_T_norm	0
BB_Ectobiidae_1	0	G_T_norm	0
BBI_Blattella_bisignata_1	0	G_T_norm	0.201939655172414
BDIT020_Microtermes_sp_Burundi_1	2	G_T_norm	0.260180497468633
BDIT022_Microcerotermes_parvus_1	2	G_T_norm	0
BDIT023_Pseudacanthotermes_spiniger_Burundi_1	2	G_T_norm	0
BDIT026_Promirotermes_pygmaeus_1	2	G_T_norm	0.340390243902439
BDIT034_Termes_hospes_1	2	G_T_norm	0
BDIT037_Furculitermes_soyeri_1	2	G_T_norm	0
BDIT041_Nasutitermes_arborum_1	2	G_T_norm	0.158896551724138
BDIT049_Aderitotermes_sp.2_1	2	G_T_norm	0
BDIT051_Microtermes_sp_Burundi_1	2	G_T_norm	0.132289539369185
BDIT061_Alyscotermes_kilimandjaricus_1	2	G_T_norm	0
BDIT062_Acholotermes_chirotus_1	2	G_T_norm	0.11820987654321
BDIT064_Macrotermes_sp.A_1	2	G_T_norm	0
BDIT069_Cubitermes_nr_fulvus_1	2	G_T_norm	0.116059379217274
BDIT073_Promirotermes_sp.A_1	2	G_T_norm	0
BDIT074_Aderitotermes_fossor_1	2	G_T_norm	0
BDIT075_Cubitermes_fulvus_1	2	G_T_norm	0
BDIT076_Apicotermitinae_gen.A_1	2	G_T_norm	0
BDIT078_Cubitermes_ugandensis_1	2	G_T_norm	0.369535519125683
BDIT087_Odontotermes_sp._1	2	G_T_norm	0
BDIT089_Microcerotermes_progrediens_1	2	G_T_norm	0
BDIT101_Anenteotermes_polyscolus_1	2	G_T_norm	0.0643454514422256
BDIT102_Microcerotermes_fuscotibialis_1	2	G_T_norm	0
BDIT106_Cubitermes_oblectatus_1	2	G_T_norm	0
BDIT108_Foraminitermes_rhinoceros_1	2	G_T_norm	0.0688089622641509
BDIT109_Aderitotermes_sp_1	2	G_T_norm	0
BDIT112_Astalotermes_murcus_1	2	G_T_norm	0.147571523619428
BDIT114_Trinevitermes_sp.A_1	2	G_T_norm	0.976744186046512
BDIT120_Astalotermes_sp._1	2	G_T_norm	0.939972480220158
BDIT121_Alyscotermes_sp.B_1	2	G_T_norm	0
BDIT129_Macrotermes_vitrialatus_Burundi_1	2	G_T_norm	0
BDIT27_Coptotermes_sjosdteti_Burundi_1	2	G_T_norm	0
BDIT8-M2A_Coptotermes_amanii_1	2	G_T_norm	0
BDIT8-M2B_Microtermes_sp_Burundi_1	2	G_T_norm	0.136554621848739
Beybienkoa_karandanensis_1	0	G_T_norm	0
Bifid_1	1	G_T_norm	0
BLA48_Laxta_sp._1	0	G_T_norm	0
Blatella_germanica_1	0	G_T_norm	0
BRA12_Aparatermes_sp.A_1	2	G_T_norm	0.0834985679665125
BRA13_Spinitermes_sp.A_1	2	G_T_norm	0
BRA15_Glyptotermes_1	1	G_T_norm	0
BRA1_Constrictotermes_cyphergaster_1	2	G_T_norm	0
BRA28_Anoplotermes-group_sp.I_1	2	G_T_norm	0.104638619201726
BRA29_Labiotermes_sp._1	2	G_T_norm	0.0869973400093882
BRA2_Inquilinitermes_sp._1	2	G_T_norm	0.197916666666667
BRA31_Serritermes_serrifer_1	1	G_T_norm	0
BRA3_Cornitermes_cumulans_1	2	G_T_norm	0
BRA7_Patawatermes_sp.A_1	2	G_T_norm	0.235137895812053
BRA8_Labiotermes_sp._1	2	G_T_norm	0.153996101364522
BRU3_Amitermes_dentatus_1	2	G_T_norm	0.513450834879406
BRU6_Nasutitermes_matangensis_1	2	G_T_norm	0
BRU8_Hospitalitermes_hospitalis_1	2	G_T_norm	0
BUidUT_Blattella_lituricollis_1	0	G_T_norm	0
BV_Blattella_vaga_1	0	G_T_norm	0
CA10_Synacanthotermes_sp._1	2	G_T_norm	0
CA11_Duplidentitermes_sp._1	2	G_T_norm	0.0826783114992722
CA12_Astalotermes_Cameroon_1	2	G_T_norm	0.14500442086649
CA13_Ophiotermes_sp._1	2	G_T_norm	0.0845818181818182
CA15_Apicotermitinae_gen.B_Cameroon_1	2	G_T_norm	0.139275074478649
CA18_Amalotermes_phaeocephalus_Cameroon_1	2	G_T_norm	0
CA1_Cubitermes_fungifaber_1	2	G_T_norm	0
CA20_Leptomyxotermes_doriae_1	2	G_T_norm	0.033519721019721
CA25_Pericapritermes_nigerianus_1	2	G_T_norm	0.472467423287095
CA26_Sphaerotermes_sphaerothorax_1	2	G_T_norm	0.760427952329361
CA27_Acanthotermes_acanthotorax_Cameroon_1	2	G_T_norm	0
CA35_Basidentitermes_aurivillii_Cameroon_1	2	G_T_norm	0.148843537414966
CA37_Sphaerotermes_sp.A_1	2	G_T_norm	0
CA38_Aderitotermes_sp_Cameroon_1	2	G_T_norm	0.309166666666667
CA8_Postsubulitermes_parviconstrictus_1	2	G_T_norm	0.152918069584736
CA9_Jugositermes_tuberculatus_1	2	G_T_norm	0.29858934169279
CAM16-31_NODE_1_length_16055_cov_206745_ID_2275_1	1	G_T_norm	0
Carbrunneria_paramaxi_1	0	G_T_norm	0
CHI15-157_NODE_1_length_15696_cov_532996_ID_1259_1	1	G_T_norm	0
CHI15-24_1	1	G_T_norm	0
CHI15-75_1	1	G_T_norm	0.211990996521383
CHI15-85_NODE_1_length_15781_cov_415385_ID_1981_1	1	G_T_norm	0
COL17-26_NODE_1_length_15512_cov_173959_ID_51_1	1	G_T_norm	0
COL2012L04_Patawatermes_turricola_1	2	G_T_norm	0.621061136547266
COL2012L05_Cavitermes_tuberosus_1	2	G_T_norm	0
COL-2012L08_Nasutitermes_sp._1	2	G_T_norm	0
COL2012T03_Humutermes_krishnai_1	2	G_T_norm	0
COL2012-T09_Microcerotermes_sp._1	2	G_T_norm	0.101479915433404
COL-4PUERTO_Heterotermes_nr_tenuis_1	2	G_T_norm	0.111413043478261
COL-SAS_Nasutitermes_sp._1	2	G_T_norm	0
COPACI_Coptotermes_acinaciformis_Australia_1	2	G_T_norm	0
COPFRE_Coptotermes_frenchi_Australia_1	2	G_T_norm	0
COP-LAC_Coptotermes_lacteus_Australia_1	2	G_T_norm	0.267272727272727
Coptotermes_formosanus_Miyako_1	2	G_T_norm	0
CR_Cryptocercus_relictus_1	0	G_T_norm	0
CRYAUS_Cryptotermes_austrinus_Australia_1	1	G_T_norm	0.140530303030303
CRYBREVIS_Cryptotermes_brevis_Australia_1	1	G_T_norm	0.132800982800983
CRYDOMESTI_Cryptotermes_domesticus_1	1	G_T_norm	0
CRYDRUDDLE_Cryptotermes_dudleyi_Australia_1	1	G_T_norm	0
Cryptocercus_hirtus_1	0	G_T_norm	0
Cryptocercus_meridianus_1	0	G_T_norm	0
Cryptocercus_punctulatus_sp_CR18_1	0	G_T_norm	0
Cryptotermes_secundus_1	1	G_T_norm	0
CRYQUEEN_Cryptotermes_queenslandicus_Australia_1	1	G_T_norm	0
CU_1490_0_NODE_2_length_15846_cov_660191_ID_1569873_1	1	G_T_norm	0.964605946201038
Dentispicotermes_brevicarinatus_1	2	G_T_norm	0
Dolichorhinotermes_longilabius_1	2	G_T_norm	0.182432432432432
Drepanotermes_ISO312_1	2	G_T_norm	0
E16_Microtermes_sp_Pakistan_1	2	G_T_norm	0
E17-RS-34-2-TR_NODE_1_length_15518_cov_51521_ID_229_1	1	G_T_norm	0
E31_Microtermes_obesi_Pakistan_1	2	G_T_norm	0
E42_Microcerotermes_sp.3_1	2	G_T_norm	0
E48_Coptotermes_heimi_Pakistan_1	2	G_T_norm	0
E50_Microtermes_sp1_Pakistan_1	2	G_T_norm	0
E58_Kalotermitidae_spA_Pakistan_1	1	G_T_norm	0.0508701472556894
E6_Amitermes_sp.A_1	2	G_T_norm	0
EC1466_0_NODE_3_length_15795_cov_299853_ID_608187_1	1	G_T_norm	0
Ectobius_sp_Z254C_1	0	G_T_norm	0.40960240060015
Elliptorhina_davidi_22_1	0	G_T_norm	0.416402451912915
Embiratermes_neotenicus_French_Guiana_1	2	G_T_norm	0.0722861114621509
ES_Eupolyphaga_sinensis_1	0	G_T_norm	0
Eublaberus_distanti_25_1	0	G_T_norm	0
FG16-11_1	1	G_T_norm	0
FG17-7_NODE_1_length_15536_cov_109291_ID_76_1	1	G_T_norm	0.139782285997031
FG-ND2-12_1	1	G_T_norm	0.638996138996139
FG-ND2-19_Anhangatermes_macarthuri_1	2	G_T_norm	0
FG-ND2-26_Ruptitermes_nr.xanthochiton_1	2	G_T_norm	0.169481481481481
FG-N-D2-2_Neotermes_spA_FG_1	1	G_T_norm	0
FG-ND2-30_Nasutitermes_sp._1	2	G_T_norm	0
FG-ND2-32_Nasutitermes_sp.SC_1	2	G_T_norm	0.1749547920434
FG-ND2-33_Anoplotermes-group_sp.SB_1	2	G_T_norm	0
FG-ND2-38_Microcerotermes_sp.SA_1	2	G_T_norm	0
FG-ND2-3_Comatermes_sp._1	1	G_T_norm	0
FG-ND2-43_Tetimatermes_sp.A_1	2	G_T_norm	0.0941880341880342
FG-ND2-48_Ruptitermes_arboreus_1	2	G_T_norm	0.241389045736872
FLY667_0_NODE_1_length_15810_cov_38592_ID_136216_1	1	G_T_norm	0.0411339833875045
G13-017_Anoplotermes-group_sp.N_1	2	G_T_norm	0
G13-023_Embiratermes_brevinasus_1	2	G_T_norm	0
G13-026_Heterotermes_crinitus_FG_1	2	G_T_norm	0
G13-028_Planicapritermes_planiceps_1	2	G_T_norm	0
G13-034_Anoplotermes_parvus_1	2	G_T_norm	0.0521367521367521
G13-036_Termes_fatalis_1	2	G_T_norm	0
G13-065_Anoplotermes-group_sp.Q_1	2	G_T_norm	0.0407699410469494
G13-067_Crepititermes_verruculosus_1	2	G_T_norm	0
G13-069_Anoplotermes-group_sp.AF_1	2	G_T_norm	0
G13-072_Rubeotermes_jheringi_1	2	G_T_norm	0.188886078084156
G13-080_Neocapritermes_taracua_1	2	G_T_norm	0
G13-081_Aparatermes_nr.cingulatus_1	2	G_T_norm	0
G13-084_Termes_sp.A_1	2	G_T_norm	0.0932832707551106
G13-101_Silvestritermes_heyeri_1	2	G_T_norm	0
G13-107_Coptotermes_testaceus_FG_1	2	G_T_norm	0
G13-10_Longustitermes_manni_1	2	G_T_norm	0.129060579455663
G13-114_Compositermes_vindai_1	2	G_T_norm	0.374322493224932
G13-116_Anoplotermes_sp.E1_1	2	G_T_norm	0.330749354005168
G13-117_Nasutitermes_banksi_1	2	G_T_norm	0
G13-120_Patawatermes_nigripunctatus_1	2	G_T_norm	0.243622448979592
G13-122_Anoplotermes_janus_1	2	G_T_norm	0.0622826086956522
G13-127_Nasutitermes_similis_1	2	G_T_norm	0
G13-130_Coatitermes_sp.2_1	2	G_T_norm	0.349296665086139
G13-140_Spinitermes_trispinosus_1	2	G_T_norm	0
G13-142_Anoplotermes_sp.E1_1	2	G_T_norm	0
G678_Rugitermes_sp_A_1	1	G_T_norm	0.153555790427299
G679_Caetetermes_taquarussu_1	2	G_T_norm	0.0770937723693629
G680_Anoplotermes_sp.E1_1	2	G_T_norm	0.2314
G681_Neocapritermes_araguaia_1	2	G_T_norm	0
G683_Neocapritermes_sp.H_1	2	G_T_norm	0.179775280898876
G685_Atlantitermes_oculatissimus_1	2	G_T_norm	0.142340480495996
G686_Cyrilliotermes_angulariceps_1	2	G_T_norm	0
G687_Cylindrotermes_parvignathus_1	2	G_T_norm	0.146071700991609
G689_Microcerotermes_sp._1	2	G_T_norm	0.164945496270797
G693_Cornitermes_pugnax_1	2	G_T_norm	0
G697_Orthognathotermes_aduncus_1	2	G_T_norm	0
G699_Inquilinitermes_inquilinus_1	2	G_T_norm	0
G700_Constrictotermes_cavifrons_1	2	G_T_norm	0
G702_Glossotermes_oculatus_1	1	G_T_norm	0.0228908779280137
G707_Neocapritermes_angusticeps_1	2	G_T_norm	0
G711_Labiotermes_labralis_1	2	G_T_norm	0.0989988876529477
G712_Subulitermes_sp._1	2	G_T_norm	0.141656050955414
G715_Syntermes_spinosus_1	2	G_T_norm	0.191070092292342
G718_Nasutitermes_octopilis_1	2	G_T_norm	0.0627362055933485
G721_Anoplotermes-group_sp.AD_1	2	G_T_norm	0.13277428371768
G728_Agnathotermes_crassinasus_1	2	G_T_norm	0
G729_Araujotermes_parvellus_1	2	G_T_norm	0.646221570066031
G733_Nasutitermes_macrocephalus_1	2	G_T_norm	0
G736_Atlantitermes_snyderi_1	2	G_T_norm	0
G740_Coatitermes_kartaboensis_1	2	G_T_norm	0
G751_Rhinotermes_hispidus_FG_1	2	G_T_norm	0
G769_Dihoplotermes_sp.A_1	2	G_T_norm	0.0725610535737118
Glypto1_Glyptotermes_fuscus_Japan_1	1	G_T_norm	0
Glyptotermes_satsumensis_1	1	G_T_norm	0
GP17-13_1	1	G_T_norm	0
GR2200_NODE_14_length_15769_cov_491341_ID_624588_1	1	G_T_norm	0.0667675598682453
Heterotermes_ISO183_1	2	G_T_norm	0.16508967659935
Hodotermopsis_sjosdteti_1	1	G_T_norm	0.0548286243631311
I9_Mastotermes_darwiniensis_1	2	G_T_norm	0
Incisitermes_arizonensis_1	1	G_T_norm	0
Incisitermes_minor_1	1	G_T_norm	0.429194533294562
IND1_Microtermes_sp.C_India_1	2	G_T_norm	0
IND2_Trinervitermes_sp._1	2	G_T_norm	0.318297872340426
IND3_Heterotermes_malabaricus_1	2	G_T_norm	0
IND5_Nasutitermes_sp.B_1	2	G_T_norm	0
IND6_Odontotermes_sp.C_1	2	G_T_norm	0.228455754771544
IND8_Odontotermes_sp.B_1	2	G_T_norm	0
IS13_Reticulitermes_flavipes_1	2	G_T_norm	0.572368421052632
IS17_Microhodotermes_viator_1	1	G_T_norm	0
IS57_Reticulitermes_flavipes_1	2	G_T_norm	0
IS59_Reticulitermes_virginicus_1	2	G_T_norm	0.151173708920188
IS95_Macrotermes_subhyalinus_1	2	G_T_norm	0
ISO207_Porotermes_adamsoni_1	1	G_T_norm	0
ISO262_Neotermes_insularis_1	1	G_T_norm	0.120299934796783
ISO314_Schedorhinotermes_breinli_Australia_1	2	G_T_norm	0
ISO360_Macrognathotermes_errator_1	2	G_T_norm	0
ISO845_Zootermopsis_angusticollis_1	1	G_T_norm	0
JE91_Nocticola_sp._1	0	G_T_norm	0
KE15-10_1	1	G_T_norm	0.0813174001748761
KE15-140_1	1	G_T_norm	0
KE15-30_1	1	G_T_norm	0
KF_Kalotermes_flavicollis_1	1	G_T_norm	0
Lamproblatta_sp_1	0	G_T_norm	0.690292758089368
Macrotermes_barneyi_1	2	G_T_norm	0
MAD15-108_NODE_1_length_15757_cov_110743_ID_123_1	1	G_T_norm	0
MAD15-1_1	1	G_T_norm	0.0402155887230514
MAD15-128_NODE_1_length_16052_cov_832021_ID_301_1	1	G_T_norm	0.0890625
MAD15-171_NODE_1_length_15507_cov_475004_ID_850_1	1	G_T_norm	0
MAD15-2_1	1	G_T_norm	0
MAL10_Neotermes_spA_Malaysia_1	1	G_T_norm	0
MAL21_Microcerotermes_crassus_1	2	G_T_norm	0
MAL27_Hospitalitermes_medioflavus_1	2	G_T_norm	0
MAL29_Parrhinotermes_sp2_Malaysia_1	2	G_T_norm	0
MAL36_Cryptotermes_sp1_Malaysia_1	1	G_T_norm	0
MAL41_Odontotermes_sp.K_1	2	G_T_norm	0
Methana_sp_AUS1_1	0	G_T_norm	0
MLA11_Coptotermes_sepangensis_1	2	G_T_norm	1.166
Nasutitermes_ISO352_1	2	G_T_norm	0.131241565452092
Nasutitermes_nr.perparvus_Thailand_1	2	G_T_norm	0.20839552238806
Nasutitermes_takasagoensis_Japan_1	2	G_T_norm	0.228454968944099
NEW4_Microcerotermes_baluchistanicus_1	2	G_T_norm	0
NG21_Glyptotermes_spA_NewGuinea_1	1	G_T_norm	0
NG52_Parrhinotermes_browni_1	2	G_T_norm	0
NG55_Pericapritermes_spB_NewGuinea_1	2	G_T_norm	0.0994104308390023
NG69_Nasutitermes_bikpelanus_1	2	G_T_norm	0
NG71_Microcerotermes_biroi_1	2	G_T_norm	0
NG77_Termitogeton_planus_1	1	G_T_norm	0
NG79_Coptotermes_elisae_New_Guinea_1	2	G_T_norm	0
NG91_Prorhinotermes_inopinatus_New_Guinea_1	1	G_T_norm	0.080188679245283
NSW6_Occasitermes_occasus_1	2	G_T_norm	0
NU_mod_1	1	G_T_norm	0
Odontotermes_formosanus_Japan_1	2	G_T_norm	0.371746031746032
PA942_NODE_72_length_15794_cov_8138327_1	1	G_T_norm	0
Panesthia_angustipennis_Z138PA_1	0	G_T_norm	0
Panesthia_sp_Salganea_1	0	G_T_norm	0
Paranauphoeta_circumda_1	0	G_T_norm	0.250776397515528
Periplaneta_americana_1	0	G_T_norm	0
PF_Periplaneta_fuliginosa_1	0	G_T_norm	0
PHI3_Hospitalitermes_sp._1	2	G_T_norm	0
PHI6_1	1	G_T_norm	0.0938836052700463
Phyllodromica_sp._1	0	G_T_norm	1.34322820037106
Polyzosteria_viridissima_1	0	G_T_norm	0
Prorhinotermes_canalifrons_1	1	G_T_norm	0.128703408728895
Prorhinotermes_simplex_Cuba_1	1	G_T_norm	0.20952772556391
Protagonista_lugubris_1	0	G_T_norm	0
RDCT003_Schedorhinotermes_putiorus_Congo_1	2	G_T_norm	0
